ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,log1p_MntWines,log1p_MntFruits,log1p_MntMeatProducts,log1p_MntFishProducts,log1p_MntSweetProducts,log1p_MntGoldProds,Age,TenureMonths,Total_Spend,Total_Purchases,Share_Web,Share_Catalog,Share_Store,Web_Conversion,Campaign_Accepted_Any,Campaign_Accepted_Count
10127,1965,Graduation,Married,58692.0,0,1,2014-04-06,21,301,11,61,4.0,7,11.0,1,8,2,4,7,0,0,0,0,0,0,0,Canada,5.71042701737487,2.4849066497880004,4.127134385045092,1.6094379124341003,2.0794415416798357,2.4849066497880004,60,141,395.0,15,0.5333333333333333,0.13333333333333333,0.26666666666666666,1.1428571428571428,0,0
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0.0,0,6.0,1,1,0,2,6,1,0,0,0,0,0,0,Spain,2.772588722239781,0.0,1.0986122886681098,0.0,0.0,1.9459101490553132,49,141,23.0,4,0.25,0.0,0.5,0.16666666666666666,1,1
2666,1972,Master,Married,76234.0,0,1,2014-02-06,21,519,50,167,120.5,0,41.0,1,8,3,11,3,0,1,0,0,0,0,0,Canada,6.253828811575473,3.9318256327243257,5.123963979403259,4.799914262780603,0.0,3.7376696182833684,53,143,897.5,23,0.34782608695652173,0.13043478260869565,0.4782608695652174,2.6666666666666665,1,1
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,81,215,120.5,69,76.0,3,5,3,13,4,0,0,0,0,0,0,0,Saudi Arabia,5.476463551931511,4.406719247264253,5.375278407684165,4.799914262780603,4.248495242049359,4.343805421853684,41,147,799.5,24,0.20833333333333334,0.125,0.5416666666666666,1.25,0,0
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34.0,17,126.5,1,6,4,13,2,0,0,0,0,0,0,0,India,6.431331081933479,3.295836866004329,5.278114659230517,3.5553480614894135,2.8903717578961645,4.848116364598481,79,147,1018.5,24,0.25,0.16666666666666666,0.5416666666666666,3.0,0,0
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34.0,17,126.5,1,6,4,13,2,0,0,0,0,0,0,0,Spain,6.431331081933479,3.295836866004329,5.278114659230517,3.5553480614894135,2.8903717578961645,4.848116364598481,79,147,1018.5,24,0.25,0.16666666666666666,0.5416666666666666,3.0,0,0
6721,1951,Graduation,Married,71965.0,0,1,2013-07-29,21,572,19,286,50.0,38,126.5,3,6,3,5,3,0,0,0,0,0,0,0,Canada,6.35088571671474,2.995732273553991,5.659482215759621,3.9318256327243257,3.6635616461296463,4.848116364598481,74,149,1091.5,17,0.35294117647058826,0.17647058823529413,0.29411764705882354,2.0,0,0
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380,81,556,110.0,81,28.0,1,8,8,5,3,0,0,1,0,0,1,0,Spain,5.942799375126701,4.406719247264253,6.322565239927284,4.709530201312334,4.406719247264253,3.367295829986474,54,150,1236.0,22,0.36363636363636365,0.36363636363636365,0.22727272727272727,2.6666666666666665,1,2
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21.0,16,82.0,2,8,2,7,7,0,0,0,0,0,0,0,Saudi Arabia,6.095824562432225,1.791759469228055,4.276666119016055,3.091042453358316,2.833213344056216,4.418840607796598,71,150,638.0,19,0.42105263157894735,0.10526315789473684,0.3684210526315789,1.1428571428571428,0,0
10128,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0.0,24,82.0,5,5,5,12,5,0,0,0,0,0,0,0,Canada,6.431331081933479,2.833213344056216,5.111987788356544,0.0,3.2188758248682006,4.418840607796598,67,151,907.0,27,0.18518518518518517,0.18518518518518517,0.4444444444444444,1.0,0,0
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0.0,24,82.0,5,5,5,12,5,0,0,0,0,0,0,0,Spain,6.431331081933479,2.833213344056216,5.111987788356544,0.0,3.2188758248682006,4.418840607796598,67,151,907.0,27,0.18518518518518517,0.18518518518518517,0.4444444444444444,1.0,0,0
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,252,81,556,120.5,70,126.5,1,4,5,12,3,0,0,0,0,0,0,0,India,5.53338948872752,4.406719247264253,6.322565239927284,4.799914262780603,4.2626798770413155,4.848116364598481,54,151,1206.0,22,0.18181818181818182,0.22727272727272727,0.5454545454545454,1.3333333333333333,0,0
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,556,38.0,44,0.0,1,4,5,13,3,0,1,0,0,0,0,0,Canada,6.680854678790215,2.70805020110221,6.322565239927284,3.6635616461296463,3.8066624897703196,0.0,58,153,1448.0,23,0.17391304347826086,0.21739130434782608,0.5652173913043478,1.3333333333333333,1,1
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19.0,9,44.0,6,7,1,8,7,0,0,0,0,0,0,0,Saudi Arabia,6.018593214496234,0.0,4.0943445622221,2.995732273553991,2.302585092994046,3.8066624897703196,51,155,541.0,22,0.3181818181818182,0.045454545454545456,0.36363636363636365,1.0,0,0
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4.0,3,11.0,1,0,1,2,8,0,0,0,0,0,0,0,Spain,0.6931471805599453,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.3862943611198906,2.4849066497880004,38,157,28.0,4,0.0,0.25,0.5,0.0,0,0
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,507,19,364,25.0,47,9.0,3,9,5,10,7,0,0,0,0,0,0,0,Spain,6.230481447578482,2.995732273553991,5.8998973535824915,3.258096538021482,3.871201010907891,2.302585092994046,49,160,971.0,27,0.3333333333333333,0.18518518518518517,0.37037037037037035,1.2857142857142858,0,0
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3.0,19,30.0,4,5,1,4,8,1,0,0,0,0,1,0,Spain,4.836281906951478,2.8903717578961645,3.970291913552122,1.3862943611198906,2.995732273553991,3.4339872044851463,53,160,246.0,14,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.625,1,2
1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,55,16,556,17.0,3,4.0,6,0,10,1,0,0,0,0,0,0,0,0,USA,4.02535169073515,2.833213344056216,6.322565239927284,2.8903717578961645,1.3862943611198906,1.6094379124341003,43,161,651.0,17,0.0,0.5882352941176471,0.058823529411764705,,0,0
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25.0,4,126.5,6,7,1,8,7,1,0,0,0,0,0,0,Canada,5.793013608384144,2.302585092994046,4.836281906951478,3.258096538021482,1.6094379124341003,4.848116364598481,47,139,616.5,22,0.3181818181818182,0.045454545454545456,0.36363636363636365,1.0,1,1
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0.0,1,12.0,2,1,1,2,7,1,0,0,0,0,1,0,Spain,2.772588722239781,0.0,1.9459101490553132,0.0,0.6931471805599453,2.5649493574615367,56,140,34.0,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.14285714285714285,1,2
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12.0,0,9.0,1,4,4,8,2,0,0,0,0,0,0,0,Spain,5.986452005284438,2.995732273553991,4.248495242049359,2.5649493574615367,0.0,2.302585092994046,61,140,506.0,17,0.23529411764705882,0.23529411764705882,0.47058823529411764,2.0,0,0
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12.0,0,9.0,1,4,4,8,2,0,0,0,0,0,0,0,Saudi Arabia,5.986452005284438,2.995732273553991,4.248495242049359,2.5649493574615367,0.0,2.302585092994046,61,140,506.0,17,0.23529411764705882,0.23529411764705882,0.47058823529411764,2.0,0,0
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50.0,9,38.0,2,7,3,4,4,0,1,0,0,0,0,0,Spain,6.634633357861686,3.6635616461296463,4.653960350157523,3.9318256327243257,2.302585092994046,3.6635616461296463,81,141,999.0,16,0.4375,0.1875,0.25,1.75,1,1
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2.0,0,2.0,1,2,0,3,3,0,0,0,0,0,0,0,Spain,3.4011973816621555,0.6931471805599453,2.302585092994046,1.0986122886681098,0.0,1.0986122886681098,47,141,43.0,6,0.3333333333333333,0.0,0.5,0.6666666666666666,0,0
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2.0,1,4.0,3,2,1,4,3,0,0,0,0,0,0,0,Spain,4.663439094112067,0.0,2.302585092994046,1.0986122886681098,0.6931471805599453,1.6094379124341003,60,141,121.0,10,0.2,0.1,0.4,0.6666666666666666,0,0
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37.0,28,42.0,3,4,3,4,5,0,1,1,1,0,0,0,Australia,7.027314514039777,3.367295829986474,5.356586274672012,3.6375861597263857,3.367295829986474,3.7612001156935624,52,146,1472.0,14,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.8,1,3
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0.0,0,24.0,3,5,1,6,7,0,1,0,0,0,0,0,USA,5.638354669333745,0.0,2.9444389791664403,0.0,0.0,3.2188758248682006,54,150,322.0,15,0.3333333333333333,0.06666666666666667,0.4,0.7142857142857143,1,1
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3.0,4,12.0,3,2,0,4,7,0,0,0,0,0,0,0,Germany,3.6888794541139363,0.6931471805599453,3.1354942159291497,1.3862943611198906,1.6094379124341003,2.5649493574615367,53,152,81.0,9,0.2222222222222222,0.0,0.4444444444444444,0.2857142857142857,0,0
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,68,7,59,10.0,5,11.0,4,3,1,4,8,0,0,0,0,0,0,0,Spain,4.23410650459726,2.0794415416798357,4.0943445622221,2.3978952727983707,1.791759469228055,2.4849066497880004,39,154,160.0,12,0.25,0.08333333333333333,0.3333333333333333,0.375,0,0
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13.0,1,4.0,2,3,1,4,8,0,0,0,0,0,0,0,Spain,4.6913478822291435,0.6931471805599453,3.367295829986474,2.6390573296152584,0.6931471805599453,1.6094379124341003,63,157,155.0,10,0.3,0.1,0.4,0.375,0,0
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13.0,1,4.0,2,3,1,4,8,0,0,0,0,0,0,0,Saudi Arabia,4.6913478822291435,0.6931471805599453,3.367295829986474,2.6390573296152584,0.6931471805599453,1.6094379124341003,63,157,155.0,10,0.3,0.1,0.4,0.375,0,0
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0.0,0,1.0,1,1,0,3,5,0,0,0,0,0,0,0,Spain,2.833213344056216,0.6931471805599453,1.0986122886681098,0.0,0.0,0.6931471805599453,45,138,20.0,5,0.2,0.0,0.6,0.2,0,0
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0.0,0,28.0,6,10,4,6,8,0,1,0,1,0,0,0,Spain,6.464588303689961,2.0794415416798357,4.04305126783455,0.0,0.0,3.367295829986474,57,139,732.0,26,0.38461538461538464,0.15384615384615385,0.23076923076923078,1.25,1,2
11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7.0,0,2.0,1,1,0,2,4,0,0,0,0,0,0,0,Saudi Arabia,2.1972245773362196,0.0,1.791759469228055,2.0794415416798357,0.0,1.0986122886681098,100,139,22.0,4,0.25,0.0,0.5,0.25,0,0
1818,1971,PhD,Together,29732.0,1,0,2014-03-25,23,25,0,8,0.0,1,4.0,1,2,0,2,9,0,0,0,0,0,0,0,Canada,3.258096538021482,0.0,2.1972245773362196,0.0,0.6931471805599453,1.6094379124341003,54,141,38.0,5,0.4,0.0,0.4,0.2222222222222222,0,0
9485,1986,PhD,Married,45921.0,0,0,2014-03-10,23,102,9,49,24.0,3,12.0,1,2,1,6,4,0,0,0,0,0,0,0,Saudi Arabia,4.634728988229636,2.302585092994046,3.912023005428146,3.2188758248682006,1.3862943611198906,2.5649493574615367,39,141,199.0,10,0.2,0.1,0.6,0.5,0,0
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13.0,0,1.0,1,1,0,3,6,0,0,0,0,0,0,0,Canada,1.3862943611198906,0.0,1.791759469228055,2.6390573296152584,0.0,0.6931471805599453,41,142,22.0,5,0.2,0.0,0.6,0.16666666666666666,0,0
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,556,120.5,81,38.0,0,4,6,9,1,0,1,0,0,0,0,0,Spain,6.90875477931522,2.995732273553991,6.322565239927284,4.799914262780603,4.406719247264253,3.6635616461296463,65,142,1814.5,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,4.0,1,1
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,556,120.5,81,38.0,0,4,6,9,1,0,1,0,0,0,0,0,Spain,6.90875477931522,2.995732273553991,6.322565239927284,4.799914262780603,4.406719247264253,3.6635616461296463,65,142,1814.5,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,4.0,1,1
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45.0,0,11.0,2,8,3,6,4,0,0,0,0,0,0,0,Spain,6.710523109452428,4.060443010546419,5.493061443340548,3.828641396489095,0.0,2.4849066497880004,73,143,1175.0,19,0.42105263157894735,0.15789473684210525,0.3157894736842105,2.0,0,0
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33.0,15,6.0,1,4,1,5,4,0,0,0,0,0,0,0,Spain,4.465908118654584,2.5649493574615367,4.330733340286331,3.5263605246161616,2.772588722239781,1.9459101490553132,60,143,227.0,11,0.36363636363636365,0.09090909090909091,0.45454545454545453,1.0,0,0
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33.0,15,6.0,1,4,1,5,4,0,0,0,0,0,0,0,Saudi Arabia,4.465908118654584,2.5649493574615367,4.330733340286331,3.5263605246161616,2.772588722239781,1.9459101490553132,60,143,227.0,11,0.36363636363636365,0.09090909090909091,0.45454545454545453,1.0,0,0
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0.0,0,46.0,1,10,4,13,6,1,0,1,1,1,1,0,Spain,6.980075940561763,0.0,4.248495242049359,0.0,0.0,3.8501476017100584,43,143,1189.0,28,0.35714285714285715,0.14285714285714285,0.4642857142857143,1.6666666666666667,1,5
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0.0,3,3.0,1,1,0,3,6,0,0,0,0,0,0,0,Spain,2.6390573296152584,1.9459101490553132,2.0794415416798357,0.0,1.3862943611198906,1.3862943611198906,73,146,32.0,5,0.2,0.0,0.6,0.16666666666666666,0,0
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111.0,23,93.0,1,3,6,12,1,0,0,0,0,0,0,0,Saudi Arabia,5.384495062789089,4.356708826689592,5.924255797414532,4.718498871295094,3.1780538303479458,4.543294782270004,80,147,894.0,22,0.13636363636363635,0.2727272727272727,0.5454545454545454,3.0,0,0
8268,1961,PhD,Married,51381.5,0,1,2013-07-11,23,352,0,27,10.0,0,15.0,3,6,1,7,6,0,0,0,0,0,0,0,Canada,5.8664680569332965,0.0,3.332204510175204,2.3978952727983707,0.0,2.772588722239781,64,149,404.0,17,0.35294117647058826,0.058823529411764705,0.4117647058823529,1.0,0,0
2782,1961,PhD,Married,54456.0,0,1,2013-07-11,23,352,0,27,10.0,0,15.0,3,6,1,7,6,0,0,0,0,0,0,0,Spain,5.8664680569332965,0.0,3.332204510175204,2.3978952727983707,0.0,2.772588722239781,64,149,404.0,17,0.35294117647058826,0.058823529411764705,0.4117647058823529,1.0,0,0
9432,1977,Graduation,Together,666666.0,1,0,2013-06-02,23,9,14,18,8.0,1,12.0,4,3,1,3,6,0,0,0,0,0,0,0,Saudi Arabia,2.302585092994046,2.70805020110221,2.9444389791664403,2.1972245773362196,0.6931471805599453,2.5649493574615367,48,151,62.0,11,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.5,0,0
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,81,216,63.0,6,24.0,4,4,4,10,3,0,0,0,0,0,0,0,USA,5.484796933490655,4.406719247264253,5.37989735354046,4.1588830833596715,1.9459101490553132,3.2188758248682006,74,151,630.0,22,0.18181818181818182,0.18181818181818182,0.45454545454545453,1.3333333333333333,0,0
11187,1978,Basic,Single,26487.0,1,0,2013-05-20,23,2,8,10,12.0,14,23.0,3,2,1,3,5,0,0,0,0,0,0,0,Canada,1.0986122886681098,2.1972245773362196,2.3978952727983707,2.5649493574615367,2.70805020110221,3.1780538303479458,47,151,69.0,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4,0,0
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11.0,8,12.0,3,2,0,4,7,0,0,0,0,0,0,0,Germany,1.3862943611198906,2.9444389791664403,3.295836866004329,2.4849066497880004,2.1972245773362196,2.5649493574615367,55,152,78.0,9,0.2222222222222222,0.0,0.4444444444444444,0.2857142857142857,0,0
1726,1970,Graduation,Single,22585.0,0,0,2013-03-18,23,3,9,15,13.0,2,39.0,1,1,1,2,9,1,0,0,0,0,1,0,Spain,1.3862943611198906,2.302585092994046,2.772588722239781,2.6390573296152584,1.0986122886681098,3.6888794541139363,55,153,81.0,5,0.2,0.2,0.4,0.1111111111111111,1,2
1802,1971,Graduation,Married,64795.0,0,1,2013-01-17,23,412,5,119,38.0,29,77.0,3,3,3,12,2,0,0,0,0,0,0,0,Spain,6.023447592961033,1.791759469228055,4.787491742782046,3.6635616461296463,3.4011973816621555,4.356708826689592,54,155,680.0,21,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.5,0,0
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,81,267,85.0,59,35.0,2,5,2,11,5,0,0,0,0,0,1,0,Spain,4.8283137373023015,4.406719247264253,5.5909869805108565,4.454347296253507,4.0943445622221,3.58351893845611,38,155,651.0,20,0.25,0.1,0.55,1.0,1,1
10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,81,267,85.0,59,35.0,2,5,2,11,5,0,0,0,0,0,1,0,Australia,4.8283137373023015,4.406719247264253,5.5909869805108565,4.454347296253507,4.0943445622221,3.58351893845611,38,155,651.0,20,0.25,0.1,0.55,1.0,1,1
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,81,279,82.0,76,126.5,6,5,6,8,3,0,0,0,0,0,0,0,Spain,6.602587892189336,4.406719247264253,5.634789603169249,4.418840607796598,4.343805421853684,4.848116364598481,59,157,1380.5,25,0.2,0.24,0.32,1.6666666666666667,0,0
2114,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1006,22,115,59.0,68,45.0,1,7,6,12,3,0,0,1,1,0,1,0,USA,6.914730892718563,3.1354942159291497,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,79,157,1315.0,26,0.2692307692307692,0.23076923076923078,0.46153846153846156,2.3333333333333335,1,3
4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1006,22,115,59.0,68,45.0,1,7,6,12,3,0,0,1,1,0,1,0,Saudi Arabia,6.914730892718563,3.1354942159291497,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,79,157,1315.0,26,0.2692307692307692,0.23076923076923078,0.46153846153846156,2.3333333333333335,1,3
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15.0,2,11.0,2,1,0,3,7,0,0,0,0,0,0,0,Spain,2.1972245773362196,1.6094379124341003,1.791759469228055,2.772588722239781,1.0986122886681098,2.4849066497880004,50,158,45.0,6,0.16666666666666666,0.0,0.5,0.14285714285714285,0,0
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111.0,81,15.0,1,4,7,10,1,0,0,0,0,0,0,0,Spain,5.384495062789089,3.6635616461296463,5.860786223465865,4.718498871295094,4.406719247264253,2.772588722239781,51,138,812.0,22,0.18181818181818182,0.3181818181818182,0.45454545454545453,4.0,0,0
6983,1950,Master,Divorced,38054.0,1,1,2014-05-01,24,23,2,17,2.0,1,0.0,2,2,0,3,7,0,0,0,0,0,0,0,India,3.1780538303479458,1.0986122886681098,2.8903717578961645,1.0986122886681098,0.6931471805599453,0.0,75,140,45.0,7,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0,0
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2.0,1,1.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2.4849066497880004,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,56,143,20.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0.0,0,14.0,1,1,1,2,4,0,0,0,0,0,0,0,Spain,3.1354942159291497,0.6931471805599453,2.302585092994046,0.0,0.0,2.70805020110221,68,143,46.0,5,0.2,0.2,0.4,0.25,0,0
4286,1970,PhD,Single,57642.0,0,1,2014-01-09,24,580,6,58,8.0,0,27.0,3,7,6,6,4,1,0,0,0,0,0,0,India,6.364750756851911,1.9459101490553132,4.07753744390572,2.1972245773362196,0.0,3.332204510175204,55,143,679.0,22,0.3181818181818182,0.2727272727272727,0.2727272727272727,1.75,1,1
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3.0,1,7.0,2,1,1,2,8,0,0,0,0,0,0,0,India,2.3978952727983707,0.0,2.3978952727983707,1.3862943611198906,0.6931471805599453,2.0794415416798357,48,144,31.0,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.125,0,0
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3.0,1,7.0,2,1,1,2,8,0,0,0,0,0,1,0,Saudi Arabia,2.3978952727983707,0.0,2.3978952727983707,1.3862943611198906,0.6931471805599453,2.0794415416798357,48,144,31.0,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.125,1,1
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,0,Australia,4.727387818712341,2.995732273553991,3.091042453358316,2.833213344056216,2.70805020110221,1.791759469228055,57,144,187.0,12,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5714285714285714,0,0
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,0,USA,4.727387818712341,2.995732273553991,3.091042453358316,2.833213344056216,2.70805020110221,1.791759469228055,57,144,187.0,12,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5714285714285714,0,0
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0.0,0,2.0,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia,2.4849066497880004,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,68,145,17.0,4,0.25,0.0,0.5,0.125,0,0
6504,1975,2n Cycle,Together,19789.0,1,0,2013-11-20,24,2,5,9,28.0,6,28.0,3,2,1,3,5,1,0,0,0,0,0,0,Spain,1.0986122886681098,1.791759469228055,2.302585092994046,3.367295829986474,1.9459101490553132,3.367295829986474,50,145,78.0,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4,1,1
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0.0,0,0.0,1,0,0,3,5,0,0,0,0,0,0,0,Australia,2.1972245773362196,0.0,1.3862943611198906,0.0,0.0,0.0,76,147,11.0,4,0.0,0.0,0.75,0.0,0,0
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64.0,28,126.5,1,3,5,3,6,1,0,0,0,0,1,0,Spain,4.48863636973214,3.6888794541139363,4.007333185232471,4.174387269895637,3.367295829986474,4.848116364598481,42,147,399.5,12,0.25,0.4166666666666667,0.25,0.5,1,2
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0.0,0,66.0,2,4,1,5,7,0,0,0,0,0,0,0,Saudi Arabia,5.209486152841421,1.6094379124341003,3.5263605246161616,0.0,0.0,4.204692619390966,71,148,285.0,12,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.5714285714285714,0,0
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42.0,21,75.0,1,4,5,7,2,0,0,0,0,0,0,0,Spain,5.429345628954441,3.1780538303479458,5.966146739123692,3.7612001156935624,3.091042453358316,4.330733340286331,66,148,777.0,17,0.23529411764705882,0.29411764705882354,0.4117647058823529,2.0,0,0
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42.0,21,75.0,1,4,5,7,2,0,0,0,0,0,0,0,Spain,5.429345628954441,3.1780538303479458,5.966146739123692,3.7612001156935624,3.091042453358316,4.330733340286331,66,148,777.0,17,0.23529411764705882,0.29411764705882354,0.4117647058823529,2.0,0,0
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77.0,5,29.0,6,4,6,8,3,0,0,0,0,0,0,1,Canada,5.673323267171493,4.0943445622221,5.181783550292085,4.356708826689592,1.791759469228055,3.4011973816621555,66,148,637.0,24,0.16666666666666666,0.25,0.3333333333333333,1.3333333333333333,0,0
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84.0,16,126.5,6,7,4,6,6,0,0,0,0,0,0,0,Saudi Arabia,5.652489180268651,2.833213344056216,5.081404364984463,4.442651256490317,2.833213344056216,4.848116364598481,53,149,686.5,23,0.30434782608695654,0.17391304347826086,0.2608695652173913,1.1666666666666667,0,0
5991,1949,Master,Married,48150.0,0,1,2013-06-08,24,173,2,39,3.0,2,47.0,3,5,1,4,7,0,0,0,0,0,0,0,Germany,5.159055299214529,1.0986122886681098,3.6888794541139363,1.3862943611198906,1.0986122886681098,3.871201010907891,76,151,266.0,13,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.7142857142857143,0,0
2807,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656,38,161,62.0,47,37.0,3,8,9,7,7,0,0,0,0,0,0,0,Spain,6.48768401848461,3.6635616461296463,5.087596335232384,4.143134726391533,3.871201010907891,3.6375861597263857,56,154,1001.0,27,0.2962962962962963,0.3333333333333333,0.25925925925925924,1.1428571428571428,0,0
